Agent took 211.24 seconds to win the game, and bounced the ball 86 times
Agent took 6.82 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:48 PM
Agent took 12.63 seconds to lose the game, and bounced the ball 5 times, on 4/24/2025 3:53:48 PM
Agent took 7.27 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:49 PM
Agent took 7.35 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:49 PM
Agent took 7.35 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:49 PM
Agent took 8.94 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:49 PM
Agent took 10.56 seconds to lose the game, and bounced the ball 2 times, on 4/24/2025 3:53:49 PM
Agent took 8.64 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:49 PM
Agent took 11.45 seconds to lose the game, and bounced the ball 3 times, on 4/24/2025 3:53:49 PM
Agent took 12.65 seconds to lose the game, and bounced the ball 2 times, on 4/24/2025 3:53:49 PM
Agent took 7.22 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:49 PM
Agent took 11.81 seconds to lose the game, and bounced the ball 2 times, on 4/24/2025 3:53:49 PM
Agent took 8.85 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:49 PM
Agent took 8.95 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:49 PM
Agent took 7.65 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:49 PM
Agent took 5.54 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:49 PM
Agent took 7.70 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:58 PM
Agent took 6.23 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:58 PM
Agent took 8.25 seconds to lose the game, and bounced the ball 2 times, on 4/24/2025 3:53:58 PM
Agent took 8.72 seconds to lose the game, and bounced the ball 2 times, on 4/24/2025 3:53:58 PM
Agent took 6.58 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:58 PM
Agent took 10.67 seconds to lose the game, and bounced the ball 3 times, on 4/24/2025 3:53:58 PM
Agent took 5.16 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:58 PM
Agent took 5.99 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:58 PM
Agent took 7.12 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:58 PM
Agent took 5.29 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:58 PM
Agent took 4.84 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:58 PM
Agent took 9.15 seconds to lose the game, and bounced the ball 2 times, on 4/24/2025 3:53:58 PM
Agent took 11.18 seconds to lose the game, and bounced the ball 4 times, on 4/24/2025 3:53:58 PM
Agent took 7.48 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:58 PM
Agent took 5.69 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:58 PM
Agent took 8.98 seconds to lose the game, and bounced the ball 2 times, on 4/24/2025 3:53:58 PM
Agent took 8.29 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:58 PM
Agent took 5.62 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:58 PM
Agent took 8.58 seconds to lose the game, and bounced the ball 2 times, on 4/24/2025 3:53:58 PM
Agent took 8.14 seconds to lose the game, and bounced the ball 2 times, on 4/24/2025 3:53:59 PM
Agent took 11.09 seconds to lose the game, and bounced the ball 4 times, on 4/24/2025 3:53:59 PM
Agent took 5.36 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:59 PM
Agent took 5.72 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:59 PM
Agent took 4.80 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:59 PM
Agent took 5.83 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:59 PM
Agent took 5.17 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:59 PM
Agent took 5.98 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:59 PM
Agent took 5.08 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:59 PM
